"","control","treatment1","treatment2","treatment3","treatment4","variance","levels","groups","sampled_numbers","repeats","diff","label"
"286",2.75,3.2,3.6,2.83333333333333,2.83333333333333,2.49243697478992,5,5,35,100,0.85,"rand"
"287",3.875,3.6,2.7,2,2.66666666666667,2.26386554621849,5,5,35,100,1.875,"rand"
"288",3.875,3.2,3.8,2.83333333333333,3,1.84033613445378,5,5,35,100,1.04166666666667,"rand"
"289",2.75,2,3.2,2.5,3,2.29915966386555,5,5,35,100,1.2,"rand"
"290",2.375,4,3.3,2.66666666666667,3.16666666666667,2.05546218487395,5,5,35,100,1.625,"rand"
"291",2.25,3,2.7,2.33333333333333,3.83333333333333,2.06386554621849,5,5,35,100,1.58333333333333,"rand"
"292",2.5,3.6,2.3,3.5,4.16666666666667,1.82016806722689,5,5,35,100,1.86666666666667,"rand"
"293",3.125,3.8,4,3.33333333333333,2.66666666666667,1.60504201680672,5,5,35,100,1.33333333333333,"rand"
"294",3.25,3.2,1.9,2.83333333333333,4.16666666666667,2.40840336134454,5,5,35,100,2.26666666666667,"rand"
"295",2.75,2.8,3,2.33333333333333,2.33333333333333,2.10420168067227,5,5,35,100,0.666666666666667,"rand"
"296",3.5,4,2.9,4,3,1.95294117647059,5,5,35,100,1.1,"rand"
"297",3.875,4,2.1,2.16666666666667,3.33333333333333,2.11764705882353,5,5,35,100,1.9,"rand"
"298",2.75,3.8,3,3.66666666666667,2.5,1.96302521008403,5,5,35,100,1.3,"rand"
"299",3,2.4,1.6,3,2.5,1.78151260504202,5,5,35,100,1.4,"rand"
"300",3.25,3.2,3.4,2.5,3.5,2.04705882352941,5,5,35,100,1,"rand"
"301",3,2.8,3.125,3.41666666666667,3.4,1.90707070707071,5,5,45,100,0.616666666666667,"rand"
"302",3.13333333333333,3,3.25,2.58333333333333,2.8,1.9979797979798,5,5,45,100,0.666666666666667,"rand"
"303",2.6,2.8,3.5,3.25,3,1.95454545454545,5,5,45,100,0.9,"rand"
"304",2.86666666666667,2.2,3.125,3.08333333333333,3,1.53737373737374,5,5,45,100,0.925,"rand"
"305",3.2,3.8,2.75,3.16666666666667,2.8,1.8,5,5,45,100,1.05,"rand"
"306",3.2,3.6,3.125,2.91666666666667,2.6,1.76464646464646,5,5,45,100,1,"rand"
"307",2.66666666666667,3,2.625,2.5,2.4,2.19494949494949,5,5,45,100,0.6,"rand"
"308",3.33333333333333,4,3,2.83333333333333,3,2.14949494949495,5,5,45,100,1.16666666666667,"rand"
"309",2.46666666666667,2.4,3.5,2.91666666666667,3,2.1040404040404,5,5,45,100,1.1,"rand"
"310",3.26666666666667,2.8,2.875,2.66666666666667,2,1.90707070707071,5,5,45,100,1.26666666666667,"rand"
"311",3.2,3.4,2.875,2.41666666666667,3.2,2.13434343434343,5,5,45,100,0.983333333333333,"rand"
"312",3.06666666666667,2.6,3.125,2.66666666666667,2.6,2.07272727272727,5,5,45,100,0.525,"rand"
"313",3.06666666666667,4.4,3.375,3.25,4,1.93131313131313,5,5,45,100,1.33333333333333,"rand"
"314",2.66666666666667,2.6,3.375,3.08333333333333,2.8,2.49191919191919,5,5,45,100,0.775,"rand"
"315",3.4,2.8,2.625,3.16666666666667,3.2,2.19191919191919,5,5,45,100,0.775,"rand"
"316",3,2.8,2.625,3.41666666666667,1.4,1.86161616161616,5,5,45,100,2.01666666666667,"rand"
"317",3.66666666666667,2.6,3.5,2.66666666666667,1.8,1.9979797979798,5,5,45,100,1.86666666666667,"rand"
"318",2.73333333333333,4.4,3.5,2.66666666666667,2.4,2.04545454545455,5,5,45,100,2,"rand"
"319",2.73333333333333,2.8,2.625,3.33333333333333,3.2,1.88181818181818,5,5,45,100,0.708333333333333,"rand"
"320",2.53333333333333,3,3.5,3.16666666666667,2.6,2.10909090909091,5,5,45,100,0.966666666666667,"rand"
"321",3.6,3.4,3.375,3.08333333333333,1.8,2.16363636363636,5,5,45,100,1.8,"rand"
"322",2.53333333333333,3,2.875,2.91666666666667,3.6,1.93636363636364,5,5,45,100,1.06666666666667,"rand"
"323",2.73333333333333,3.2,2.5,2.91666666666667,2.8,1.34545454545455,5,5,45,100,0.7,"rand"
"324",3.33333333333333,3.8,2.375,3.08333333333333,2.8,1.85555555555556,5,5,45,100,1.425,"rand"
"325",2.8,2.6,2.625,3.08333333333333,3.4,2.14646464646465,5,5,45,100,0.8,"rand"
"326",2.8,2.8,2.625,2.83333333333333,4,1.85555555555556,5,5,45,100,1.375,"rand"
"327",2.6,3,2.875,4,2,2,5,5,45,100,2,"rand"
"328",3,1.8,3.375,2.91666666666667,2,2.34545454545455,5,5,45,100,1.575,"rand"
"329",3.53333333333333,3.4,2.25,3,3.6,1.72525252525253,5,5,45,100,1.35,"rand"
"330",2.86666666666667,2.8,2.875,2.91666666666667,3,1.64646464646465,5,5,45,100,0.2,"rand"
"331",2.6,3.6,2.25,2.33333333333333,2.8,2.24545454545455,5,5,45,100,1.35,"rand"
"332",3.53333333333333,2.8,3.375,2.75,3.6,1.9040404040404,5,5,45,100,0.85,"rand"
"333",3.66666666666667,2.4,3.375,3.08333333333333,3,2.18888888888889,5,5,45,100,1.26666666666667,"rand"
"334",3.2,2.6,3.125,2.75,3.6,1.77070707070707,5,5,45,100,1,"rand"
"335",2.8,2.2,3.875,3.25,1.4,2.01010101010101,5,5,45,100,2.475,"rand"
"336",3.06666666666667,2.6,2.375,3.33333333333333,3,1.90707070707071,5,5,45,100,0.958333333333333,"rand"
"337",3,3,2.25,3.16666666666667,4,2.38585858585859,5,5,45,100,1.75,"rand"
"338",2.8,2.6,3.25,4,3.2,1.81313131313131,5,5,45,100,1.4,"rand"
"339",2.8,3.8,2.875,3.5,3.8,2.67676767676768,5,5,45,100,1,"rand"
"340",2.8,3.4,2.875,3.33333333333333,3.6,1.87373737373737,5,5,45,100,0.8,"rand"
"341",3,2.6,3,4.25,3,1.75555555555556,5,5,45,100,1.65,"rand"
"342",2.8,3.6,3,2.83333333333333,3.4,2,5,5,45,100,0.8,"rand"
"343",2.4,3.6,2.375,3.83333333333333,2.8,1.81616161616162,5,5,45,100,1.45833333333333,"rand"
"344",3.06666666666667,1.6,3,2.58333333333333,2.8,1.92727272727273,5,5,45,100,1.46666666666667,"rand"
"345",3.2,2.2,2.625,2.41666666666667,2,2.00707070707071,5,5,45,100,1.2,"rand"
"346",3.2,3,3.25,2.66666666666667,4.6,2.20909090909091,5,5,45,100,1.93333333333333,"rand"
"347",3.13333333333333,2.6,2.875,3.08333333333333,2.8,1.93131313131313,5,5,45,100,0.533333333333333,"rand"
"348",3.2,3.6,2.75,2.41666666666667,2.6,2.14646464646465,5,5,45,100,1.18333333333333,"rand"
"349",2.73333333333333,4.6,3.875,2.75,3,2.33131313131313,5,5,45,100,1.86666666666667,"rand"
"350",3.2,1.8,3,3.33333333333333,1.6,2.20909090909091,5,5,45,100,1.73333333333333,"rand"
"351",3.2,3.6,2.125,2.66666666666667,3.4,2.24545454545455,5,5,45,100,1.475,"rand"
"352",3.33333333333333,2,3.25,3.41666666666667,2.2,1.92727272727273,5,5,45,100,1.41666666666667,"rand"
"353",2.46666666666667,2,3,3.5,4,1.86161616161616,5,5,45,100,2,"rand"
"354",3.06666666666667,2.8,3.75,2.91666666666667,3.2,1.89090909090909,5,5,45,100,0.95,"rand"
"355",2.33333333333333,2.8,2.375,2.83333333333333,2.2,2.07373737373737,5,5,45,100,0.633333333333333,"rand"
"356",2.8,2.8,3.375,3.5,3.4,1.67979797979798,5,5,45,100,0.7,"rand"
"357",3.06666666666667,4,3.375,3,3.4,1.87070707070707,5,5,45,100,1,"rand"
"358",3.26666666666667,3,1.75,2.5,3.6,2.20909090909091,5,5,45,100,1.85,"rand"
"359",2.53333333333333,3.4,3.125,3,3.2,2.2,5,5,45,100,0.866666666666667,"rand"
"360",2.93333333333333,2.2,2.75,2.75,3.6,2.13434343434343,5,5,45,100,1.4,"rand"
"361",3.4,3.4,2.5,3.75,3,2.3010101010101,5,5,45,100,1.25,"rand"
"362",2.66666666666667,3.2,2.25,3.25,3.2,1.93636363636364,5,5,45,100,1,"rand"
"363",2.86666666666667,3.8,3.875,3,3.2,1.85858585858586,5,5,45,100,1.00833333333333,"rand"
"364",2.86666666666667,3,3.875,3.08333333333333,2.8,1.96464646464646,5,5,45,100,1.075,"rand"
"365",3.53333333333333,3,3.5,3.41666666666667,2.4,1.9010101010101,5,5,45,100,1.13333333333333,"rand"
"366",2.4,3.4,3,2.58333333333333,3,2.2,5,5,45,100,1,"rand"
"367",3.13333333333333,3,3.5,2.75,2.4,2.40909090909091,5,5,45,100,1.1,"rand"
"368",3,3.4,3.625,2.5,3.6,2.17373737373737,5,5,45,100,1.125,"rand"
"369",3.4,4,3,2.91666666666667,2,2.01010101010101,5,5,45,100,2,"rand"
"370",2.53333333333333,3,3.5,2.75,4,2.2040404040404,5,5,45,100,1.46666666666667,"rand"
"371",3.06666666666667,1.8,3.375,3.08333333333333,2.2,2.01010101010101,5,5,45,100,1.575,"rand"
"372",2.86666666666667,3.2,2.75,3.25,3.8,1.71919191919192,5,5,45,100,1.05,"rand"
"373",3.2,3.2,2.75,3.5,2.8,2.22525252525253,5,5,45,100,0.75,"rand"
"374",2.53333333333333,2.4,3.75,2.75,2.2,2.14343434343434,5,5,45,100,1.55,"rand"
"375",3.86666666666667,2.8,3.25,3.75,2.6,1.75454545454545,5,5,45,100,1.26666666666667,"rand"
"376",3.13333333333333,3.6,2.625,2.91666666666667,2.4,2.17979797979798,5,5,45,100,1.2,"rand"
"377",2.2,2.4,2.875,2.66666666666667,2.8,1.84545454545455,5,5,45,100,0.675,"rand"
"378",2.8,3.4,2.625,3.5,3.8,2.02727272727273,5,5,45,100,1.175,"rand"
"379",3.53333333333333,2.6,3.25,3.08333333333333,2.6,1.9979797979798,5,5,45,100,0.933333333333333,"rand"
"380",3.13333333333333,3,3.875,3.25,2.6,1.9949494949495,5,5,45,100,1.275,"rand"
"381",3.13333333333333,3.2,3.25,2.66666666666667,3.2,1.54343434343434,5,5,45,100,0.583333333333333,"rand"
"382",3.2,3.6,2.625,4.33333333333333,1.8,2.43737373737374,5,5,45,100,2.53333333333333,"rand"
"383",2.4,3.6,2.75,2.25,3,2.14949494949495,5,5,45,100,1.35,"rand"
"384",3.06666666666667,3.6,3.125,3.08333333333333,3.4,2.87676767676768,5,5,45,100,0.533333333333333,"rand"
"385",3.06666666666667,2.6,3,3.16666666666667,2.6,2.2040404040404,5,5,45,100,0.566666666666666,"rand"
"386",2.93333333333333,3.4,3.25,2.58333333333333,3.6,1.88585858585859,5,5,45,100,1.01666666666667,"rand"
"387",2.33333333333333,3.2,2.75,3.25,3,2.01313131313131,5,5,45,100,0.916666666666667,"rand"
"388",3.8,3.4,2.625,2.58333333333333,1.8,2.63636363636364,5,5,45,100,2,"rand"
"389",3.66666666666667,3,2.625,3,3.2,2.14949494949495,5,5,45,100,1.04166666666667,"rand"
"390",3.73333333333333,2.6,2.75,3.08333333333333,3.8,1.83636363636364,5,5,45,100,1.2,"rand"
"391",3,3.2,3.125,2.33333333333333,3.6,1.83636363636364,5,5,45,100,1.26666666666667,"rand"
"392",3.13333333333333,3.2,2.875,3.58333333333333,2.8,1.87676767676768,5,5,45,100,0.783333333333334,"rand"
"393",2.6,2.8,3.625,2.16666666666667,1.4,2.16161616161616,5,5,45,100,2.225,"rand"
"394",3.33333333333333,2.4,2.625,2.83333333333333,2.6,1.46464646464646,5,5,45,100,0.933333333333334,"rand"
"395",3.06666666666667,3,3.5,3.16666666666667,2.6,2.01010101010101,5,5,45,100,0.9,"rand"
"396",2.66666666666667,2.8,3.375,2.58333333333333,3.2,2.08888888888889,5,5,45,100,0.791666666666667,"rand"
"397",2.66666666666667,2,2.625,2.83333333333333,3.6,1.51818181818182,5,5,45,100,1.6,"rand"
"398",3.33333333333333,3,3.375,3.16666666666667,4,2,5,5,45,100,1,"rand"
"399",3,2.2,2.875,3,2.2,1.98181818181818,5,5,45,100,0.8,"rand"
"400",2.93333333333333,2.6,2.875,2.58333333333333,3,1.8,5,5,45,100,0.416666666666667,"rand"
"401",2.9,3.625,3.23076923076923,2.75,2.83333333333333,1.92457912457912,5,5,55,100,0.875,"rand"
"402",2.6,3.5,3.15384615384615,3.16666666666667,2.83333333333333,1.92457912457912,5,5,55,100,0.9,"rand"
"403",2.8,4,2.76923076923077,2.41666666666667,2.75,1.81683501683502,5,5,55,100,1.58333333333333,"rand"
"404",3.1,3.125,3.07692307692308,3.58333333333333,2.91666666666667,1.62087542087542,5,5,55,100,0.666666666666667,"rand"
"405",2.9,3.125,3.46153846153846,2.5,3.16666666666667,1.96161616161616,5,5,55,100,0.961538461538462,"rand"
"406",3.2,3,2.69230769230769,2.83333333333333,2.25,2.36902356902357,5,5,55,100,0.95,"rand"
"407",3.5,3,3,3,3,1.71380471380471,5,5,55,100,0.5,"rand"
"408",3.1,3.375,2.46153846153846,2.25,2.91666666666667,2.14680134680135,5,5,55,100,1.125,"rand"
"409",2.2,3.5,3.07692307692308,2.75,3.33333333333333,2.07272727272727,5,5,55,100,1.3,"rand"
"410",3.4,2.75,2.92307692307692,2.16666666666667,3.66666666666667,2.27744107744108,5,5,55,100,1.5,"rand"
"411",3.5,3.125,2.92307692307692,3,3.16666666666667,2.0020202020202,5,5,55,100,0.576923076923077,"rand"
"412",3.1,3.625,3.46153846153846,3.58333333333333,2.58333333333333,2.15622895622896,5,5,55,100,1.04166666666667,"rand"
"413",2.6,3.125,3.23076923076923,2.25,3.08333333333333,1.94141414141414,5,5,55,100,0.980769230769231,"rand"
"414",3.1,2.875,3.23076923076923,2.83333333333333,2.5,2.12121212121212,5,5,55,100,0.730769230769231,"rand"
"415",2.6,3.125,3.84615384615385,2.58333333333333,2.91666666666667,1.9986531986532,5,5,55,100,1.26282051282051,"rand"
"416",2.1,3,3.61538461538462,2.66666666666667,2.91666666666667,2.02491582491583,5,5,55,100,1.51538461538462,"rand"
"417",3,3.125,3.38461538461538,3,3.33333333333333,2.003367003367,5,5,55,100,0.384615384615385,"rand"
"418",2.4,4.25,2.46153846153846,2.58333333333333,3.08333333333333,2.03905723905724,5,5,55,100,1.85,"rand"
"419",2.1,2.875,2.53846153846154,3.5,3.08333333333333,1.28754208754209,5,5,55,100,1.4,"rand"
"420",2.6,3.25,2.53846153846154,2.58333333333333,3.75,2.21683501683502,5,5,55,100,1.21153846153846,"rand"
"421",2.7,3,3.53846153846154,3,3.33333333333333,1.79326599326599,5,5,55,100,0.838461538461538,"rand"
"422",3.5,3,2.53846153846154,2.58333333333333,2.83333333333333,2.01548821548822,5,5,55,100,0.961538461538462,"rand"
"423",3.3,2.75,2.23076923076923,3.58333333333333,2.08333333333333,2.25791245791246,5,5,55,100,1.5,"rand"
"424",3.3,2.25,3.38461538461538,2.75,3.16666666666667,1.7959595959596,5,5,55,100,1.13461538461538,"rand"
"425",3.8,1.75,2.69230769230769,2.25,3,1.79461279461279,5,5,55,100,2.05,"rand"
"426",3.7,3.5,3,3.16666666666667,2.33333333333333,2.12121212121212,5,5,55,100,1.36666666666667,"rand"
"427",3.9,3.625,3,3.16666666666667,3.08333333333333,2.06936026936027,5,5,55,100,0.9,"rand"
"428",3.1,3,3.53846153846154,2.91666666666667,2.91666666666667,1.72861952861953,5,5,55,100,0.621794871794872,"rand"
"429",2.2,2.5,3.38461538461538,2.91666666666667,2.75,1.94074074074074,5,5,55,100,1.18461538461538,"rand"
"430",2.3,3,3.30769230769231,3.5,3.16666666666667,2.26936026936027,5,5,55,100,1.2,"rand"
"431",3.1,2.5,3.23076923076923,3.66666666666667,2.66666666666667,1.92053872053872,5,5,55,100,1.16666666666667,"rand"
"432",3.2,4,2.84615384615385,3.75,2.91666666666667,2.46936026936027,5,5,55,100,1.15384615384615,"rand"
"433",2.3,3.25,3.46153846153846,3.16666666666667,3.16666666666667,1.86195286195286,5,5,55,100,1.16153846153846,"rand"
"434",2.8,3.75,3.38461538461538,3.25,3.33333333333333,1.76565656565657,5,5,55,100,0.95,"rand"
"435",2.3,2.625,3.53846153846154,2.83333333333333,3.25,1.88754208754209,5,5,55,100,1.23846153846154,"rand"
"436",2.3,3.25,2.38461538461538,2.33333333333333,3.16666666666667,1.8969696969697,5,5,55,100,0.95,"rand"
"437",3,3.25,2,2.58333333333333,2.83333333333333,1.77979797979798,5,5,55,100,1.25,"rand"
"438",3,3.125,4,2.83333333333333,3.08333333333333,2.33198653198653,5,5,55,100,1.16666666666667,"rand"
"439",2.9,3,2.61538461538462,3.16666666666667,2.91666666666667,2.15824915824916,5,5,55,100,0.551282051282051,"rand"
"440",3.4,4.125,2.38461538461538,2.5,3.5,2.12121212121212,5,5,55,100,1.74038461538462,"rand"
"441",3.7,1.875,3.61538461538462,3,2.33333333333333,2.25791245791246,5,5,55,100,1.825,"rand"
"442",2.6,3.125,3.23076923076923,2.83333333333333,3,2.22087542087542,5,5,55,100,0.630769230769231,"rand"
"443",2.7,2.75,2.84615384615385,3.41666666666667,2.75,1.82491582491582,5,5,55,100,0.716666666666666,"rand"
"444",3,2.25,3.15384615384615,3.25,3.5,1.93602693602694,5,5,55,100,1.25,"rand"
"445",2.3,2.5,2.76923076923077,2.58333333333333,2.91666666666667,2.05050505050505,5,5,55,100,0.616666666666667,"rand"
"446",3.2,3.5,2.92307692307692,3.08333333333333,3.16666666666667,1.75622895622896,5,5,55,100,0.576923076923077,"rand"
"447",3.2,3.25,2.76923076923077,2.25,3.58333333333333,2.09225589225589,5,5,55,100,1.33333333333333,"rand"
"448",3.4,2.125,2.38461538461538,3.5,3.16666666666667,1.9043771043771,5,5,55,100,1.375,"rand"
"449",3,2.625,3.46153846153846,2.5,2.41666666666667,2.22558922558923,5,5,55,100,1.0448717948718,"rand"
"450",3.3,3.5,3.15384615384615,2.91666666666667,3.41666666666667,2.44309764309764,5,5,55,100,0.583333333333333,"rand"
"451",3.3,2.75,2.76923076923077,3.16666666666667,2.83333333333333,1.81346801346801,5,5,55,100,0.55,"rand"
"452",4,3.125,2.76923076923077,3.25,3.75,1.75420875420875,5,5,55,100,1.23076923076923,"rand"
"453",2.9,3.5,3.23076923076923,2.41666666666667,3.58333333333333,2.21010101010101,5,5,55,100,1.16666666666667,"rand"
"454",3.5,3.375,2.92307692307692,2.75,2,2.05252525252525,5,5,55,100,1.5,"rand"
"455",2.5,3.625,2.84615384615385,3.08333333333333,3,2.38855218855219,5,5,55,100,1.125,"rand"
"456",3.3,2.625,3.30769230769231,3.5,3.41666666666667,1.94276094276094,5,5,55,100,0.875,"rand"
"457",3.6,3.125,2.92307692307692,2.16666666666667,3.41666666666667,2.27744107744108,5,5,55,100,1.43333333333333,"rand"
"458",2.3,2.5,2.69230769230769,3.08333333333333,2.83333333333333,1.87676767676768,5,5,55,100,0.783333333333334,"rand"
"459",3.2,3.25,3.30769230769231,3.41666666666667,2.91666666666667,1.72929292929293,5,5,55,100,0.5,"rand"
"460",3,2.5,2.76923076923077,3.5,2.58333333333333,2.50639730639731,5,5,55,100,1,"rand"
"461",3.1,3.25,2.69230769230769,3.5,3.41666666666667,1.92929292929293,5,5,55,100,0.807692307692307,"rand"
"462",3.4,3.375,3.23076923076923,2.5,2.91666666666667,1.86734006734007,5,5,55,100,0.9,"rand"
"463",2.4,2.5,2.38461538461538,3.08333333333333,3,2.06936026936027,5,5,55,100,0.698717948717949,"rand"
"464",3.6,2,4.15384615384615,2.58333333333333,2.41666666666667,2.05521885521886,5,5,55,100,2.15384615384615,"rand"
"465",3,3.25,3.46153846153846,3.66666666666667,3.75,1.77104377104377,5,5,55,100,0.75,"rand"
"466",2.7,3.125,3.23076923076923,3.25,2.5,1.81346801346801,5,5,55,100,0.75,"rand"
"467",3.6,3.25,3.07692307692308,2.91666666666667,3.25,2.08888888888889,5,5,55,100,0.683333333333334,"rand"
"468",2.7,2.625,2.76923076923077,2.58333333333333,3.16666666666667,2.50707070707071,5,5,55,100,0.583333333333333,"rand"
"469",3.6,2.25,3,3.58333333333333,2.58333333333333,2.62828282828283,5,5,55,100,1.35,"rand"
"470",2.8,2.75,2.92307692307692,2.75,3.66666666666667,1.96296296296296,5,5,55,100,0.916666666666667,"rand"
"471",3,2.5,2.69230769230769,2.66666666666667,3.41666666666667,2.07609427609428,5,5,55,100,0.916666666666667,"rand"
"472",3.2,3,2.69230769230769,3.08333333333333,3.33333333333333,2.45993265993266,5,5,55,100,0.641025641025641,"rand"
"473",2.6,3.25,3.38461538461538,3.5,2.66666666666667,2.26936026936027,5,5,55,100,0.9,"rand"
"474",3.2,3.75,3,2.83333333333333,3,1.61750841750842,5,5,55,100,0.916666666666667,"rand"
"475",3.1,3,2.84615384615385,4.08333333333333,3.16666666666667,1.85993265993266,5,5,55,100,1.23717948717949,"rand"
"476",2.6,2.625,2.53846153846154,3,2.16666666666667,2.06262626262626,5,5,55,100,0.833333333333333,"rand"
"477",2.9,3.125,3.07692307692308,3.08333333333333,2.75,1.57373737373737,5,5,55,100,0.375,"rand"
"478",2.6,3.25,2.69230769230769,3.33333333333333,3.08333333333333,2.09225589225589,5,5,55,100,0.733333333333333,"rand"
"479",2.8,2.625,2.69230769230769,3.08333333333333,2.58333333333333,1.7023569023569,5,5,55,100,0.5,"rand"
"480",3.6,3.125,3.30769230769231,2.75,3,1.94141414141414,5,5,55,100,0.85,"rand"
"481",3.3,2.75,3.23076923076923,2.16666666666667,3.25,2.08956228956229,5,5,55,100,1.13333333333333,"rand"
"482",3.1,2.625,3.30769230769231,2.66666666666667,2,1.74882154882155,5,5,55,100,1.30769230769231,"rand"
"483",2.4,2.5,2.84615384615385,2.41666666666667,2.91666666666667,2.08754208754209,5,5,55,100,0.516666666666667,"rand"
"484",4.7,3,2.76923076923077,2.91666666666667,3.08333333333333,2.00808080808081,5,5,55,100,1.93076923076923,"rand"
"485",3.8,3.625,2.07692307692308,3,3.5,2.11313131313131,5,5,55,100,1.72307692307692,"rand"
"486",2.9,3.125,3,3.08333333333333,2.41666666666667,1.98787878787879,5,5,55,100,0.708333333333333,"rand"
"487",3.4,3.875,3.61538461538462,3.16666666666667,2.83333333333333,1.63771043771044,5,5,55,100,1.04166666666667,"rand"
"488",2.1,2.375,2.61538461538462,3.08333333333333,2.75,1.90707070707071,5,5,55,100,0.983333333333333,"rand"
"489",2.8,2.5,3.38461538461538,2.5,2.5,1.7023569023569,5,5,55,100,0.884615384615385,"rand"
"490",2.7,2.875,3,3.33333333333333,3,1.77777777777778,5,5,55,100,0.633333333333333,"rand"
"491",2.6,3,3.07692307692308,3.41666666666667,2.91666666666667,2.01818181818182,5,5,55,100,0.816666666666666,"rand"
"492",2.7,4,3.46153846153846,3.25,3.58333333333333,2.24040404040404,5,5,55,100,1.3,"rand"
"493",2.9,2.75,3.23076923076923,3.16666666666667,2.41666666666667,2.01010101010101,5,5,55,100,0.814102564102564,"rand"
"494",3.3,3.5,3.30769230769231,2.5,3.33333333333333,1.76902356902357,5,5,55,100,1,"rand"
"495",2.9,3.5,2.92307692307692,3.16666666666667,2.58333333333333,2.203367003367,5,5,55,100,0.916666666666667,"rand"
"496",3.6,2.75,2.76923076923077,2.66666666666667,2.41666666666667,2.07744107744108,5,5,55,100,1.18333333333333,"rand"
"497",3.1,3.75,3.38461538461538,3,2.33333333333333,1.43905723905724,5,5,55,100,1.41666666666667,"rand"
"498",3.7,2.875,2.07692307692308,2.83333333333333,2.75,2.12592592592593,5,5,55,100,1.62307692307692,"rand"
"499",3,2.875,3.23076923076923,2.5,3,1.80942760942761,5,5,55,100,0.730769230769231,"rand"
"500",2.5,2.75,2.92307692307692,3.75,3.41666666666667,1.95084175084175,5,5,55,100,1.25,"rand"
"501",2.76923076923077,2.78571428571429,3.14285714285714,3.2,3.14285714285714,1.96875,5,5,65,100,0.430769230769231,"rand"
"502",2.76923076923077,3,2.92857142857143,3.1,3.21428571428571,1.96875,5,5,65,100,0.445054945054945,"rand"
"503",3.38461538461538,3.42857142857143,3.07142857142857,2.5,3.07142857142857,1.57836538461538,5,5,65,100,0.928571428571428,"rand"
"504",2.84615384615385,3.07142857142857,3.14285714285714,2.7,3.14285714285714,1.75,5,5,65,100,0.442857142857143,"rand"
"505",3.46153846153846,2.92857142857143,2.35714285714286,2.5,2.78571428571429,2.30913461538462,5,5,65,100,1.1043956043956,"rand"
"506",3,2.28571428571429,3.28571428571429,3.6,3,1.9375,5,5,65,100,1.31428571428571,"rand"
"507",2.92307692307692,2.78571428571429,2.92857142857143,2.2,2.92857142857143,1.98413461538462,5,5,65,100,0.728571428571428,"rand"
"508",2.84615384615385,2.64285714285714,2.64285714285714,3.1,3.5,2.15240384615385,5,5,65,100,0.857142857142857,"rand"
"509",3,3.64285714285714,3.21428571428571,3.2,3.42857142857143,1.99759615384615,5,5,65,100,0.642857142857143,"rand"
"510",2.46153846153846,4,2.85714285714286,3,2.78571428571429,2.31153846153846,5,5,65,100,1.53846153846154,"rand"
"511",2.61538461538462,2.78571428571429,3.57142857142857,2.7,3,1.95096153846154,5,5,65,100,0.956043956043956,"rand"
"512",3.15384615384615,3.28571428571429,3.28571428571429,3,2.35714285714286,2.17163461538462,5,5,65,100,0.928571428571428,"rand"
"513",3.15384615384615,2.92857142857143,2.64285714285714,2.6,3.14285714285714,1.83509615384615,5,5,65,100,0.553846153846154,"rand"
"514",3.61538461538462,2.78571428571429,2.92857142857143,2.8,3.14285714285714,2.12115384615385,5,5,65,100,0.82967032967033,"rand"
"515",3.07692307692308,3.5,2.85714285714286,2.5,2.5,1.99134615384615,5,5,65,100,1,"rand"
"516",2.84615384615385,2.64285714285714,2.85714285714286,3.1,2.85714285714286,1.50721153846154,5,5,65,100,0.457142857142857,"rand"
"517",3.07692307692308,3.42857142857143,3.5,2.3,2.71428571428571,2.13846153846154,5,5,65,100,1.2,"rand"
"518",2.07692307692308,3.14285714285714,2.71428571428571,3.3,3.35714285714286,1.83509615384615,5,5,65,100,1.28021978021978,"rand"
"519",2.61538461538462,2.92857142857143,3.42857142857143,2.5,3.21428571428571,2.09278846153846,5,5,65,100,0.928571428571428,"rand"
"520",3.76923076923077,3,3,2.7,2.42857142857143,1.98413461538462,5,5,65,100,1.34065934065934,"rand"
"521",3.23076923076923,2.64285714285714,2.71428571428571,2.7,2.57142857142857,1.83653846153846,5,5,65,100,0.659340659340659,"rand"
"522",3.07692307692308,2.92857142857143,3.35714285714286,2.8,2.57142857142857,2.10721153846154,5,5,65,100,0.785714285714286,"rand"
"523",3.30769230769231,3.42857142857143,3.07142857142857,3.2,3.21428571428571,2.12596153846154,5,5,65,100,0.357142857142857,"rand"
"524",2.30769230769231,3.5,2.71428571428571,2.8,3.85714285714286,1.65240384615385,5,5,65,100,1.54945054945055,"rand"
